,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
431,SO14,50.8982,-1.402715,Indian Melody,50.900745856081016,-1.403864338820635,Indian Restaurant
432,SO14,50.8982,-1.402715,The Oxford Brasserie,50.8980060324993,-1.397514631767523,French Restaurant
433,SO14,50.8982,-1.402715,Ennios,50.8966256006766,-1.405135746542845,Restaurant
434,SO14,50.8982,-1.402715,Scoozi,50.89778567146858,-1.397158849841532,Italian Restaurant
435,SO14,50.8982,-1.402715,Subway,50.90175725484598,-1.4032315202225873,Sandwich Place
436,SO14,50.8982,-1.402715,Co-op Food,50.89822197321012,-1.4041726291179657,Grocery Store
437,SO14,50.8982,-1.402715,Costa Coffee,50.90206245117659,-1.404116430443388,Coffee Shop
438,SO14,50.8982,-1.402715,Costa Coffee,50.8975665436233,-1.4007821868909744,Coffee Shop
439,SO14,50.8982,-1.402715,All Bar One,50.901039,-1.406786,Bar
440,SO14,50.8982,-1.402715,Red Lion,50.89903038334776,-1.4037427180986704,Pub
441,SO14,50.8982,-1.402715,La Vita Cafe,50.900935,-1.404014,Café
442,SO14,50.8982,-1.402715,Cargo,50.898321491105115,-1.3988117879128024,Bar
443,SO14,50.8982,-1.402715,Rancho's Steak House & Lounge Bar,50.899363516431805,-1.4036686009949022,Steakhouse
444,SO14,50.8982,-1.402715,Town Quay Marina,50.896008756620816,-1.4050203322908594,Harbor / Marina
445,SO14,50.8982,-1.402715,The Grapes,50.898045853291755,-1.3977381399066189,Pub
446,SO14,50.8982,-1.402715,Debenhams,50.90232916422747,-1.400156021118164,Department Store
447,SO14,50.8982,-1.402715,Kutis Brasserie,50.89790333279161,-1.3975598864786358,Indian Restaurant
448,SO14,50.8982,-1.402715,Lupa Restaurant,50.89929932913499,-1.4037707667949293,Italian Restaurant
449,SO14,50.8982,-1.402715,Grand Harbour Hotel,50.8994760498551,-1.4077499392861765,Hotel
450,SO14,50.8982,-1.402715,Mayflower Park,50.897523897380765,-1.4084955135597454,Park
451,SO14,50.8982,-1.402715,Medbar & Kitchen,50.898166,-1.398486,Restaurant
452,SO14,50.8982,-1.402715,Holiday Inn Southampton,50.89942832614457,-1.4094080846557517,Hotel
453,SO14,50.8982,-1.402715,The Star Hotel,50.90076034397352,-1.4031189104357984,Hotel
454,SO14,50.8982,-1.402715,The Steam Coffee Company (Red Funnel),50.894687381985314,-1.405832907562356,Coffee Shop
455,SO14,50.8982,-1.402715,Genting Casino,50.897868735492004,-1.3967587701227069,Casino
456,SO14,50.8982,-1.402715,Lemoni Grill House,50.90212487659879,-1.4010653604393002,Greek Restaurant
462,SO16,50.944871,-1.41085,Southampton Municipal Golf Course,50.946704815026706,-1.4134625120032867,Golf Course
463,SO16,50.944871,-1.41085,Bowlers Restaurant,50.94760089992576,-1.413200360253504,Restaurant
464,SO16,50.944871,-1.41085,Holly Hill,50.94169541392235,-1.4094002425955594,Hill
465,SO16,50.944871,-1.41085,Beechmount House,50.94341778452035,-1.4046529282823854,Hostel
466,SO16,50.944871,-1.41085,Red Lodge Community Pool,50.94046569229511,-1.410796352452453,Pool
467,SO16,50.944871,-1.41085,Children Pleasure Park,50.94332032111995,-1.4174641819277651,Playground
468,SO18,50.927661,-1.3617149999999998,Tesco Express,50.926119088873804,-1.3645072792641215,Grocery Store
469,SO18,50.927661,-1.3617149999999998,Lar Temp 1,50.92587,-1.364515,Boarding House
470,SO18,50.927661,-1.3617149999999998,Signature Balloons,50.931267965448725,-1.3650852089852334,Event Service
471,SO18,50.927661,-1.3617149999999998,Two Brothers,50.93147912292824,-1.3590810593798976,Pub
472,SO19,50.907795,-1.356843,Subway,50.909023,-1.3601264,Sandwich Place
473,SO19,50.907795,-1.356843,Tesco Express,50.90925119404934,-1.3602045178413391,Grocery Store
474,SO19,50.907795,-1.356843,Dippy Chippy,50.90897083282471,-1.35975,Fast Food Restaurant
475,SO19,50.907795,-1.356843,robin hood pub,50.90402680205771,-1.3594565826946636,Bar
476,SO19,50.907795,-1.356843,Veracity Playground,50.906698204929256,-1.363350148478938,Playground
480,SO23,51.062608499999996,-1.311328,The Stable,51.06193155920347,-1.3142197590658307,Pizza Place
481,SO23,51.062608499999996,-1.311328,Rick Stein Restaurant,51.06184274682484,-1.3114125156757972,Seafood Restaurant
482,SO23,51.062608499999996,-1.311328,Tom's Deli,51.06296371254289,-1.31380061479304,Coffee Shop
483,SO23,51.062608499999996,-1.311328,Gandhi Restaurant,51.061650831857364,-1.310305533351632,Indian Restaurant
484,SO23,51.062608499999996,-1.311328,Kyoto Kitchen,51.06354666096513,-1.313818935133678,Japanese Restaurant
485,SO23,51.062608499999996,-1.311328,Rawberry,51.062794,-1.311988,Juice Bar
486,SO23,51.062608499999996,-1.311328,Cafe Monde,51.06222533066316,-1.3150854090547133,Café
487,SO23,51.062608499999996,-1.311328,High Street,51.06269648495126,-1.3151188346290565,Plaza
488,SO23,51.062608499999996,-1.311328,Caracoli,51.06283898771604,-1.3158321117692993,Coffee Shop
489,SO23,51.062608499999996,-1.311328,The Corner House,51.06540580190175,-1.3126991358323954,Breakfast Spot
490,SO23,51.062608499999996,-1.311328,The Chesil Rectory,51.060753997953206,-1.3071185128995266,Restaurant
491,SO23,51.062608499999996,-1.311328,Toscanaccio,51.063233685676245,-1.3140996863268712,Wine Shop
492,SO23,51.062608499999996,-1.311328,wagamama,51.064485463073936,-1.315517973205742,Asian Restaurant
493,SO23,51.062608499999996,-1.311328,Montezuma's Chocolate,51.062583,-1.314949,Candy Store
494,SO23,51.062608499999996,-1.311328,Chococo,51.06183791895109,-1.3112862405459051,Dessert Shop
495,SO23,51.062608499999996,-1.311328,Winchester Farmers Market,51.0632183253238,-1.3112139701843262,Farmers Market
496,SO23,51.062608499999996,-1.311328,Winchester Cathedral Grounds,51.061517633150395,-1.3142731453059178,Park
497,SO23,51.062608499999996,-1.311328,Coffee Lab,51.06231101202774,-1.3160302767168046,Coffee Shop
498,SO23,51.062608499999996,-1.311328,The Old Vine,51.06195550784759,-1.315308476629023,Hotel
499,SO23,51.062608499999996,-1.311328,Sakura,51.064344848443234,-1.315782170153693,Japanese Restaurant
500,SO23,51.062608499999996,-1.311328,The Ivy,51.06277,-1.3154864,Restaurant
501,SO23,51.062608499999996,-1.311328,Forte Tea Rooms,51.06295779718132,-1.3141219435275096,Tea Room
502,SO23,51.062608499999996,-1.311328,River Cottage Canteen,51.06040452924657,-1.3101541698134878,Restaurant
503,SO23,51.062608499999996,-1.311328,No.5 Bridge Street,51.06095587891527,-1.307335710744178,Pub
504,SO23,51.062608499999996,-1.311328,Josie's,51.065308429453815,-1.3157809742198592,Café
505,SO23,51.062608499999996,-1.311328,Wolvesey Castle (Old Bishop's Palace),51.05879800425076,-1.3102952811406883,Historic Site
506,SO23,51.062608499999996,-1.311328,Theatre Royal Winchester,51.065683055995194,-1.315894044844774,Performing Arts Venue
507,SO23,51.062608499999996,-1.311328,Winchester Discovery Centre,51.06543256177046,-1.3158897325132226,Library
508,SO23,51.062608499999996,-1.311328,King Alfred's Statue,51.06128803701774,-1.3093817452912748,Outdoor Sculpture
509,SO23,51.062608499999996,-1.311328,The Wykeham Arms,51.058798949432656,-1.3148765014027504,Pub
510,SO23,51.062608499999996,-1.311328,Winchester School of Art,51.065942717080226,-1.3095889017562916,University
511,SO23,51.062608499999996,-1.311328,The Black Bottle,51.06093696973007,-1.3074499634783254,Wine Bar
512,SO23,51.062608499999996,-1.311328,Pret A Manger,51.062275,-1.313382,Sandwich Place
513,SO23,51.062608499999996,-1.311328,Abbey Gardens,51.06033243163857,-1.3097136024345222,Garden
514,SO23,51.062608499999996,-1.311328,Dim T,51.063433512823266,-1.3162566369370399,Noodle House
515,SO23,51.062608499999996,-1.311328,The Royal Oak,51.06316138521115,-1.3157650704475852,Pub
516,SO23,51.062608499999996,-1.311328,The Crown & Anchor,51.06153818972667,-1.3098789332760998,Pub
517,SO23,51.062608499999996,-1.311328,Côte Brasserie,51.063292773882075,-1.3178914441547211,French Restaurant
518,SO23,51.062608499999996,-1.311328,Zizzi,51.062757038385506,-1.3163446806469385,Italian Restaurant
519,SO23,51.062608499999996,-1.311328,Brasserie Blanc,51.06473138944601,-1.3158708874378748,French Restaurant
520,SO23,51.062608499999996,-1.311328,PizzaExpress,51.060994164153406,-1.3078201319932807,Pizza Place
521,SO23,51.062608499999996,-1.311328,Shanghai Papa,51.063338007587454,-1.3158756494522095,Chinese Restaurant
522,SO23,51.062608499999996,-1.311328,Marks & Spencer,51.0622801504039,-1.31300827965675,Department Store
523,SO23,51.062608499999996,-1.311328,Greens,51.06329473078054,-1.3163740978547158,Bar
524,SO23,51.062608499999996,-1.311328,Subway,51.061531774481466,-1.3101433160153326,Sandwich Place
525,SO23,51.062608499999996,-1.311328,Mr. So,51.063263119388075,-1.3163833408629504,Chinese Restaurant
526,SO23,51.062608499999996,-1.311328,Waterstones,51.06299908409033,-1.3160745475714577,Bookstore
527,SO23,51.062608499999996,-1.311328,Willow Tree,51.065002752822835,-1.3055411352233783,Pub
528,SO23,51.062608499999996,-1.311328,Loch Fyne,51.0646255181692,-1.315888540514501,Seafood Restaurant
529,SO23,51.062608499999996,-1.311328,Winchester City Mill,51.0611171704669,-1.3078069617059231,History Museum
530,SO23,51.062608499999996,-1.311328,Jane Austen's Final Home,51.05884491187168,-1.3136407081284722,Historic Site
531,SO23,51.062608499999996,-1.311328,Palm Panasia,51.061707298255016,-1.3098022056495224,Asian Restaurant
532,SO23,51.062608499999996,-1.311328,Hotel Du Vin,51.06215493799307,-1.317735861236567,Hotel
533,SO23,51.062608499999996,-1.311328,The Bishop on the Bridge,51.060877132932944,-1.308054790103597,Pub
534,SO23,51.062608499999996,-1.311328,The Bridge Patisserie,51.0609209757924,-1.3073336318438384,Café
535,SO23,51.062608499999996,-1.311328,Winchester Bus Station,51.06184100431638,-1.3100916434037306,Bus Station
536,SO23,51.062608499999996,-1.311328,Eighteen71,51.06135277545495,-1.3100734336047,Café
537,SO24,51.084922,-1.1623455,Alresford Station (Watercress Line),51.08838882273118,-1.1607815058817323,Train Station
538,SO24,51.084922,-1.1623455,The Real Ale Train (RAT),51.08832122434282,-1.1616647243499756,Bar
539,SO30,50.919354,-1.304083,Stagecoach Hedge End,50.92021477,-1.30404253,Dance Studio
540,SO30,50.919354,-1.304083,Wildern Leisure Centre,50.91824762496665,-1.302062781410624,Gym
541,SO30,50.919354,-1.304083,The Berry Theatre,50.91858767320102,-1.3022588915610975,Performing Arts Venue
542,SO30,50.919354,-1.304083,David Lloyd Southampton West End,50.9228506,-1.3031547,Gym / Fitness Center
543,SO30,50.919354,-1.304083,Codfather,50.9229333508133,-1.3035229711864487,Fast Food Restaurant
544,SO30,50.919354,-1.304083,Stride & Sons Ltd,50.923191075774916,-1.3041973114013672,Auto Garage
549,SO32,50.953065499999994,-1.204637,"Hantons Landscaping, Garden & Property Maintenance",50.9528699,-1.2084254,Construction & Landscaping
550,SO32,50.953065499999994,-1.204637,Waltham Tandoori,50.9544790199682,-1.208614,Indian Restaurant
551,SO32,50.953065499999994,-1.204637,MaxwellHRFitness,50.9566817,-1.2081905999999663,Gym
552,SO32,50.953065499999994,-1.204637,Friends Refined Indian Cuisine,50.954581,-1.2112991499999999,Indian Restaurant
553,SO40,50.9146885,-1.5062755,Old Farmhouse,50.91732809478091,-1.5026117181098393,Gastropub
555,SO42,50.8194795,-1.5767495,Rosie Lea's,50.819399,-1.578252,Café
556,SO42,50.8194795,-1.5767495,The Buttery,50.819170627408575,-1.576779943343578,Café
557,SO42,50.8194795,-1.5767495,The Snake Catcher,50.818463909420416,-1.5719588065530186,Pub
558,SO42,50.8194795,-1.5767495,Sainsbury's Local,50.81924427,-1.57754528,Grocery Store
559,SO42,50.8194795,-1.5767495,The Huntsman of Brockenhurst,50.820060281681805,-1.5716319067289768,Pub
560,SO42,50.8194795,-1.5767495,Tesco Express,50.81895066209451,-1.5772488713264465,Grocery Store
561,SO42,50.8194795,-1.5767495,Brockenhurst Railway Station (BCU),50.816830735539426,-1.5735400468111038,Train Station
562,SO42,50.8194795,-1.5767495,Cottage Lodge Hotel,50.818612156763855,-1.5767063460549147,Bed & Breakfast
563,SO42,50.8194795,-1.5767495,Dynasty Indian Cuisine,50.81925210326904,-1.5782696088641546,Indian Restaurant
564,SO42,50.8194795,-1.5767495,Bongusta,50.819117,-1.571991,Café
565,SO42,50.8194795,-1.5767495,Cyclexperience,50.81652643345487,-1.5741101122818253,Bike Shop
566,SO42,50.8194795,-1.5767495,Platform 3,50.81627478539191,-1.5739777104197918,Platform
567,SO43,50.872998499999994,-1.5765799999999999,The Lyndhurst Tea House,50.87255388555641,-1.5760393423584602,Café
568,SO43,50.872998499999994,-1.5765799999999999,The Forage,50.87257,-1.575627,Café
569,SO43,50.872998499999994,-1.5765799999999999,Tea Total,50.872747,-1.576607,Tea Room
570,SO43,50.872998499999994,-1.5765799999999999,New Forest National Park,50.868733965872366,-1.5746642935036155,National Park
571,SO43,50.872998499999994,-1.5765799999999999,Fox & Hounds,50.87246512381207,-1.5762991340441204,Restaurant
572,SO43,50.872998499999994,-1.5765799999999999,New Forest Visitor Information Centre,50.87189560025285,-1.5748515415433293,Tourist Information Center
573,SO43,50.872998499999994,-1.5765799999999999,Crown Hotel,50.872607783496136,-1.577648728074796,Hotel
574,SO43,50.872998499999994,-1.5765799999999999,The Greenwood Tree,50.87256528696563,-1.5745610384889928,Café
575,SO43,50.872998499999994,-1.5765799999999999,Costa Coffee,50.8725665117297,-1.5752763165654113,Coffee Shop
576,SO43,50.872998499999994,-1.5765799999999999,Prezzo,50.87254737065147,-1.5765346066884767,Italian Restaurant
577,SO43,50.872998499999994,-1.5765799999999999,The Mailman's Arms,50.872736568828685,-1.5740664526879888,Pub
578,SO43,50.872998499999994,-1.5765799999999999,Imperial China,50.872586,-1.576552,Chinese Restaurant
579,SO43,50.872998499999994,-1.5765799999999999,Mad Hatter Tea Rooms,50.872607350463134,-1.5771988432389408,Café
580,SO43,50.872998499999994,-1.5765799999999999,The White Rabbit,50.87553143685341,-1.5766948021802019,Pub
581,SO43,50.872998499999994,-1.5765799999999999,Anissa's Thai Kitchen,50.8722734,-1.5729274,Restaurant
582,SO43,50.872998499999994,-1.5765799999999999,Lyndhurst Park Hotel,50.87204818431139,-1.5722335940043348,Hotel
583,SO43,50.872998499999994,-1.5765799999999999,Boltons Bench,50.87601953695056,-1.5752141721657003,Park
584,SO43,50.872998499999994,-1.5765799999999999,Best Western Forest Lodge Hotel,50.87638316516746,-1.5784197212558462,Hotel
589,SO50,50.969595,-1.3298379999999999,Tobys Carvery (River Inn),50.96947381435164,-1.3368136151510568,Gastropub
590,SO50,50.969595,-1.3298379999999999,Co-op Food,50.966418666517924,-1.328947616199456,Grocery Store
591,SO50,50.969595,-1.3298379999999999,Tesco Express,50.97100085325593,-1.3353011341721719,Grocery Store
597,SO52,50.9784005,-1.447377,Water Margin,50.97945231553494,-1.4406472756853972,Chinese Restaurant
598,SO52,50.9784005,-1.447377,Co-op Food,50.97613924249323,-1.4489507675170898,Grocery Store
599,SO52,50.9784005,-1.447377,BP,50.98005,-1.441972,Gas Station
600,SO52,50.9784005,-1.447377,The Bedes Lea,50.97623516177679,-1.4479496962832543,Pub
630,SP4,51.171499499999996,-1.7632979999999998,Co-op Food,51.16859459859876,-1.765500328341467,Grocery Store
631,SP4,51.171499499999996,-1.7632979999999998,Electric Workz,51.1686074,-1.7635409,Other Repair Shop
632,SP4,51.171499499999996,-1.7632979999999998,Animal Friends Insurance,51.174462106286555,-1.759961340676078,Insurance Office
633,SP6,50.928646,-1.792259,George Inn,50.92714270221663,-1.7892925649337725,Pub
634,SP6,50.928646,-1.792259,Tesco Express,50.92798498351512,-1.7895551025867462,Grocery Store
635,SP6,50.928646,-1.792259,Co-op Food,50.92739689161786,-1.7920467958961073,Grocery Store
636,SP6,50.928646,-1.792259,Raj of India,50.92680014657471,-1.7957641670975868,Indian Restaurant
637,SP6,50.928646,-1.792259,Fordingbridge Park,50.92659041773618,-1.7877937241491368,Park
638,SP7,51.0068325,-2.1976044999999997,Gold Hill,51.00542760323857,-2.197043001651764,Scenic Lookout
639,SP7,51.0068325,-2.1976044999999997,The Mitre,51.00575093756643,-2.1965754938005504,Pub
640,SP7,51.0068325,-2.1976044999999997,Costa Coffee,51.00563357685798,-2.1974075001219417,Coffee Shop
641,SP7,51.0068325,-2.1976044999999997,Grosvenor Hotel Shaftesbury,51.00614497435086,-2.1980412616074996,Hotel
642,SP7,51.0068325,-2.1976044999999997,Reeve The Baker,51.00562898707942,-2.1974624362552446,Bakery
643,SP7,51.0068325,-2.1976044999999997,Coffee #1,51.005852,-2.197045,Coffee Shop
644,SP7,51.0068325,-2.1976044999999997,The Salt Cellar,51.00553703700006,-2.1969161551864267,Tea Room
645,SP7,51.0068325,-2.1976044999999997,The John Peel,51.006423092298256,-2.194712659940386,Café
646,SP7,51.0068325,-2.1976044999999997,High Street Bakery & Cafe,51.006397394638846,-2.194256805194955,Bakery
650,SP9,51.231867,-1.6679059999999999,Tidworth Oval,51.23383970300859,-1.6657264836653563,Track
651,SP9,51.231867,-1.6679059999999999,Tesco,51.23407434018941,-1.6616726861824926,Supermarket
652,SS0,51.553827000000005,0.676148,Brook Roofing Services,51.5559626,0.6787612,Construction & Landscaping
653,SS0,51.553827000000005,0.676148,Walton's Carpentry & Joinery,51.55592763212449,0.6807728111743927,Construction & Landscaping
654,SS0,51.553827000000005,0.676148,Magic Wok,51.557336,0.674786,Chinese Restaurant
655,SS0,51.553827000000005,0.676148,"Chris' Famous Fish, Chicken & Ribs",51.557435709127034,0.6749749194592382,Fish & Chips Shop
656,SS1,51.537005,0.757708,Costa Coffee,51.5360154133121,0.7610654806403111,Coffee Shop
657,SS1,51.537005,0.757708,Tesco Express,51.53619417037492,0.7614295109306113,Grocery Store
658,SS1,51.537005,0.757708,Thorpe Bay Broadway,51.537387273896975,0.7575822627768217,Shopping Mall
659,SS1,51.537005,0.757708,Thorpe Bay Railway Station (TPB),51.537655492955636,0.7618738897369887,Train Station
660,SS11,51.6134385,0.5377205,Tesco Express,51.611944202650285,0.5368957630889781,Grocery Store
661,SS12,51.606363,0.520652,Homesec,51.60659949999999,0.5206396,Home Service
662,SS12,51.606363,0.520652,Costcutter,51.60458285467477,0.5163042271634567,Convenience Store
663,SS12,51.606363,0.520652,WHSmith,51.61061345779506,0.5228790413125354,Bookstore
664,SS12,51.606363,0.520652,SA Services,51.60528009999999,0.5268731,Construction & Landscaping
665,SS14,51.593328,0.49486800000000003,Sainsbury's,51.5906799,0.50041315,Supermarket
666,SS14,51.593328,0.49486800000000003,Nevendon Boot Sale,51.59405529789729,0.49811840057373047,Flea Market
667,SS15,51.567766999999996,0.39968400000000004,Tesco,51.5677242414278,0.3992333855967445,Supermarket
668,SS15,51.567766999999996,0.39968400000000004,Pasta Passion,51.56779098510742,0.39944830536842346,Italian Restaurant
669,SS15,51.567766999999996,0.39968400000000004,Great Berry Open Space,51.56832142036977,0.4030451650553506,Park
670,SS15,51.567766999999996,0.39968400000000004,Delta Force,51.56547352868656,0.4041066699790368,Paintball Field
671,SS15,51.567766999999996,0.39968400000000004,Premier Stores,51.5709897294779,0.4045315280332555,Convenience Store
672,SS16,51.5635465,0.420392,Mccoll's,51.56470739076783,0.4214283981160229,Convenience Store
673,SS16,51.5635465,0.420392,Langdon Lincewood Nature Reserve,51.560398839926044,0.42223162202327513,Nature Preserve
674,SS16,51.5635465,0.420392,Marks Hill,51.56239175389647,0.4255061617110674,Park
675,SS17,51.5253235,0.4430015,Domino's Pizza,51.52443929567952,0.4464264232962023,Pizza Place
676,SS17,51.5253235,0.4430015,Morrisons Corringham,51.5252818988479,0.44655729085206985,Supermarket
677,SS17,51.5253235,0.4430015,Corringham Leisure Centre,51.5254312349898,0.44615973824945804,Gym
678,SS17,51.5253235,0.4430015,Mama's Cabin,51.524992780414806,0.44748902320861816,Fast Food Restaurant
679,SS17,51.5253235,0.4430015,Bikash Tandoori and Balti House,51.524952729231686,0.44846534729003906,Indian Restaurant
680,SS17,51.5253235,0.4430015,Woodbrooke Park,51.52886590471957,0.44390360163089215,Park
681,SS17,51.5253235,0.4430015,Ramos Cafe,51.524940897706685,0.4490503429354416,Café
682,SS17,51.5253235,0.4430015,Springhouse Bowls Club,51.524983048439026,0.45003175735473633,Bowling Green
687,SS22,51.556979999999996,0.706823,Priory Park,51.55344843636873,0.7038401569775505,Park
688,SS22,51.556979999999996,0.706823,Aldi,51.554214656872446,0.7105826830704381,Supermarket
689,SS22,51.556979999999996,0.706823,Domino's Pizza,51.55612935818261,0.7008237445411396,Pizza Place
690,SS22,51.556979999999996,0.706823,Prittlewell Priory Museum,51.55327990881791,0.7041204480298358,History Museum
691,SS3,51.539854999999996,0.784936,Parsons Barn (Wetherspoon),51.54072547302972,0.7823855313549397,Pub
692,SS3,51.539854999999996,0.784936,George at ASDA,51.54021270920797,0.7814321868924654,Clothing Store
693,SS3,51.539854999999996,0.784936,CP12 Gas,51.537862,0.7821817999999999,Construction & Landscaping
694,SS3,51.539854999999996,0.784936,Asda,51.539891404627944,0.7816056618263396,Supermarket
695,SS3,51.539854999999996,0.784936,The Meadowlark,51.537925744489364,0.7805521761785886,Pub
696,SS4,51.600244,0.6950585,Co-op Food,51.596190563398565,0.6967003076904094,Grocery Store
697,SS4,51.600244,0.6950585,Lin Lam,51.596312744899336,0.6963178781143758,Chinese Restaurant
698,SS4,51.600244,0.6950585,Munch Kings,51.595904,0.696347,Fish & Chips Shop
699,SS5,51.603209,0.657275,Co-op Food,51.60184609069582,0.6563419103622437,Grocery Store
700,SS5,51.603209,0.657275,Domino's Pizza,51.60152034501688,0.6561229540429849,Pizza Place
701,SS5,51.603209,0.657275,Hockley Railway Station (HOC),51.60359915164427,0.6590558269594622,Train Station
702,SS5,51.603209,0.657275,Sainsbury's Local,51.60158751,0.65633619,Convenience Store
703,SS5,51.603209,0.657275,Wayland Games,51.6036819283555,0.655010210260713,Toy / Game Store
704,SS5,51.603209,0.657275,The Fryery,51.601601190909754,0.6553360819816589,Seafood Restaurant
705,SS6,51.58731,0.607258,The Pink Toothbrush,51.58725022141644,0.6076336416656959,Music Venue
706,SS6,51.58731,0.607258,Squires Coffee Shop,51.58757323082859,0.607783103113229,Coffee Shop
707,SS6,51.58731,0.607258,PizzaExpress,51.585942,0.605201,Pizza Place
708,SS6,51.58731,0.607258,ASK Italian,51.58725037583908,0.6071180959170418,Italian Restaurant
709,SS6,51.58731,0.607258,Marks & Spencer,51.58454233,0.60594475,Grocery Store
710,SS6,51.58731,0.607258,Subway,51.586623412921064,0.6061493036203679,Sandwich Place
711,SS6,51.58731,0.607258,Prezzo,51.586831,0.607039,Italian Restaurant
712,SS6,51.58731,0.607258,Greggs,51.58606329525739,0.6056969092556214,Bakery
713,SS6,51.58731,0.607258,Costa Coffee,51.586303922898786,0.6059327721305137,Coffee Shop
714,SS6,51.58731,0.607258,Boots,51.5861282,0.6057817,Pharmacy
715,SS6,51.58731,0.607258,Domino's Pizza,51.58478404582664,0.6063765110859549,Pizza Place
716,SS6,51.58731,0.607258,Rayleigh kebab,51.58747875622799,0.6074678323379498,Falafel Restaurant
717,SS6,51.58731,0.607258,Rayleigh Windmill,51.58872077041829,0.606568765835514,Windmill
718,SS6,51.58731,0.607258,Café-Tiere,51.58775890502236,0.6071476176137002,Café
719,SS6,51.58731,0.607258,The Half Moon,51.587469736279594,0.608067512512207,Pub
720,SS6,51.58731,0.607258,Rayleigh Lanes,51.585749867638604,0.6057500839233398,Flea Market
721,SS6,51.58731,0.607258,The Roebuck (Wetherspoon),51.58490567318571,0.6035072349150596,Pub
722,SS6,51.58731,0.607258,Bogaz Turkish Restaurant,51.584820785458504,0.603862147586142,Turkish Restaurant
723,SS6,51.58731,0.607258,DD Interiors,51.5860326,0.6128229999999348,Home Service
724,SS6,51.58731,0.607258,Rayleigh Spicy,51.58442325781676,0.6028023362159729,Indian Restaurant
725,SS7,51.562948,0.572379,Bread & Cheese,51.56245289332911,0.5757798971853824,Pub
726,SS7,51.562948,0.572379,Wheelers tandoori,51.56353392419163,0.5720008888912234,Indian Restaurant
727,SS7,51.562948,0.572379,Thoughts And Gifts,51.56606806163753,0.5759140807399489,Gift Shop
728,SS8,51.531507500000004,0.5801765,Tom Mix Concrete,51.5334553,0.584998,Construction & Landscaping
729,SS8,51.531507500000004,0.5801765,The Silver Jubilee,51.52776899258506,0.5786731800317882,Pub
741,SS99,51.556979999999996,0.706823,Priory Park,51.55344843636873,0.7038401569775505,Park
742,SS99,51.556979999999996,0.706823,Aldi,51.554214656872446,0.7105826830704381,Supermarket
743,SS99,51.556979999999996,0.706823,Domino's Pizza,51.55612935818261,0.7008237445411396,Pizza Place
744,SS99,51.556979999999996,0.706823,Prittlewell Priory Museum,51.55327990881791,0.7041204480298358,History Museum
745,ST10,52.97766,-1.980865,Hungry Horse - Master Potter,52.977797,-1.988193,Pub
746,ST11,52.964211,-2.064623,Blythe Bridge Railway Station (BYB),52.967834338992596,-2.0667262581522996,Train Station
747,ST11,52.964211,-2.064623,Co-op Food,52.96682817850398,-2.0592696220626183,Grocery Store
748,ST11,52.964211,-2.064623,Tesco Express,52.96675718309653,-2.0609477162361145,Grocery Store
749,ST11,52.964211,-2.064623,Pegasus Fire & Security Ltd,52.9624373,-2.0579602,Home Service
750,ST12,52.942133,-2.17413,Plume Of Feathers,52.94231982436891,-2.169987964831924,Pub
751,ST12,52.942133,-2.17413,Barlaston Railway Station (BRT),52.94287120828768,-2.1680831909179688,Train Station
752,ST13,53.100143,-2.03648,Morrisons Leek,53.100199146356196,-2.0324931725623427,Supermarket
753,ST13,53.100143,-2.03648,B&M,53.099796655041494,-2.033514429526579,Discount Store
754,ST13,53.100143,-2.03648,Delilahs,53.09964370727539,-2.0394787788391113,Snack Place
755,ST13,53.100143,-2.03648,The Prince Of Wales,53.0994098193356,-2.0404207706451416,Pub
759,ST15,52.895464000000004,-2.150288,Co-op Food,52.89492375067087,-2.1512389183044434,Grocery Store
760,ST15,52.895464000000004,-2.150288,Walton Fish Bar,52.89642865056405,-2.149938022038159,Fish & Chips Shop
761,ST15,52.895464000000004,-2.150288,Stone House Hotel,52.8928699,-2.144818,Hotel
762,ST16,52.8148235,-2.1230119999999997,PureGym,52.81623101526774,-2.1247017175407743,Gym / Fitness Center
763,ST16,52.8148235,-2.1230119999999997,Subway,52.81722386263377,-2.1231314822822434,Sandwich Place
764,ST16,52.8148235,-2.1230119999999997,BP,52.81211026,-2.12182173,Gas Station
765,ST16,52.8148235,-2.1230119999999997,Dunelm,52.81334996993021,-2.1246563066597446,Furniture / Home Store
766,ST16,52.8148235,-2.1230119999999997,The Range,52.81358236576347,-2.125314417474272,Furniture / Home Store
767,ST16,52.8148235,-2.1230119999999997,Lidl,52.81105296096991,-2.121987885223515,Supermarket
768,ST16,52.8148235,-2.1230119999999997,Tesco Express,52.81729455529465,-2.123420974239707,Grocery Store
769,ST16,52.8148235,-2.1230119999999997,Ashiana,52.812205,-2.121165,Indian Restaurant
770,ST16,52.8148235,-2.1230119999999997,Virgin Active,52.81627662398153,-2.12435245513916,Gym / Fitness Center
771,ST16,52.8148235,-2.1230119999999997,Tiger Bowl,52.8148080146336,-2.1227520581160055,Chinese Restaurant
772,ST16,52.8148235,-2.1230119999999997,Fatso's,52.81459950299688,-2.1224186866160486,Café
773,ST16,52.8148235,-2.1230119999999997,Tenpin,52.811575847014495,-2.123058306650819,Bowling Alley
774,ST16,52.8148235,-2.1230119999999997,Stafford FM,52.81541321652878,-2.1189192629129403,Music Venue
